Company,Date,Experience,Job URL,Job id,Key skills,Location,Salary,Title
HuQuo Consulting Pvt. Ltd.,Few Hours Ago,5-10 yrs,https://www.naukri.com/job-listings-Manager-Analytics-Deep-Machine-Learning-Iit-nit-iim-isb-xlri-HuQuo-Consulting-Pvt-Ltd-Gurgaon-5-to-10-years-060319002664?src=jobsearchDesk&sid=15518664679026&xp=19&px=2,060319002664,"Data Science, R, Machine Learning, Statistical Modeling, SQL, Analytics...",Gurgaon,Not disclosed,Manager - Analytics - Deep Machine Learning - Iit/nit/iim/isb/xlri
Indegene,1 day ago,8-13 yrs,https://www.naukri.com/job-listings-Engineering-Lead-Indegene-Bengaluru-8-to-13-years-050319901870?src=jobsearchDesk&sid=15518664679026&xp=20&px=2,050319901870,"Deep Learning, Java, Python, Data Science, Machine Learning, Algorithms...",Bengaluru,Not disclosed,Engineering Lead
Simplynaukri,1 day ago,4-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Statistical-Modeler-Machine-Learning-Data-Mining-Simplynaukri-Bengaluru-4-to-7-years-050319901251?src=jobsearchDesk&sid=15518664679026&xp=21&px=2,050319901251,"Data Science, Predictive Analytics, Neural Networks, R, Machine Learning...",Bengaluru,Not disclosed,Data Scientist/ Statistical Modeler - Machine Learning/ Data Mining
Rinalytics Advisors,1 day ago,10-15 yrs,https://www.naukri.com/job-listings-VP-Machine-Learning-Advanced-Analytics-KPO-Rinalytics-Advisors-Bengaluru-10-to-15-years-050319901247?src=jobsearchDesk&sid=15518664679026&xp=22&px=2,050319901247,"Machine Learning, Text Mining, Data Mining, Data Science...",Bengaluru,Not disclosed,VP - Machine Learning/ Advanced Analytics - KPO
Wipro GSH (A Division of Wipro Limited),1 day ago,12-12 yrs,https://www.naukri.com/job-listings-Advanced-Analytics-Solution-Lead-Wipro-GSH-A-Division-of-Wipro-Limited-Bengaluru-12-to-12-years-050319900836?src=jobsearchDesk&sid=15518664679026&xp=23&px=2,050319900836,"Renewable energy, Agile, Machine learning, Computer vision...",Bengaluru,Not disclosed,Advanced Analytics - Solution Lead
HuQuo Consulting Pvt. Ltd.,1 day ago,5-10 yrs,https://www.naukri.com/job-listings-Manager-Analytics-Deep-Machine-Learning-Iit-nit-iim-isb-xlri-fms-HuQuo-Consulting-Pvt-Ltd-Gurgaon-5-to-10-years-050319005573?src=jobsearchDesk&sid=15518664679026&xp=24&px=2,050319005573,"Analytics, Python, data science, ETL, Deep Machine Learning",Gurgaon,Not disclosed,Manager - Analytics - Deep Machine Learning - Iit/nit/iim/isb/xlri/fms
Live Connections,1 day ago,8-11 yrs,https://www.naukri.com/job-listings-Business-Analyst-Data-Management-Investment-Bank-Live-Connections-Bengaluru-8-to-11-years-050319004125?src=jobsearchDesk&sid=15518664679026&xp=25&px=2,050319004125,"Data Science, SAS SQL, Techno Functional, Connect, Business Analysis...",Bengaluru,Not disclosed,Business Analyst - Data Management - Investment Bank
Staffio HR,1 day ago,1-5 yrs,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-r-python-Staffio-HR-Pune-1-to-5-years-050319004041?src=jobsearchDesk&sid=15518664679026&xp=26&px=2,050319004041,"Data Scientist, Machine Learning, R, Python, data analysis, Data Science",Pune,Not disclosed,Data Scientist - Machine Learning/r/python
Squareroot,1 day ago,8-12 yrs,https://www.naukri.com/job-listings-Head-Data-Scientist-Startup-Squareroot-Bengaluru-8-to-12-years-040319900698?src=jobsearchDesk&sid=15518664679026&xp=27&px=2,040319900698,"Data Science, Machine Learning, Analytics, Financial Operations, Finance...",Bengaluru,Not disclosed,Head - Data Scientist - Startup
Cashify,1 day ago,3-7 yrs,https://www.naukri.com/job-listings-Data-Scientist-Decision-Analyst-Cashify-Gurgaon-3-to-7-years-040319003318?src=jobsearchDesk&sid=15518664679026&xp=28&px=2,040319003318,"Text Mining, Data Mining, Predictive Modeling, Machine Learning...",Gurgaon,"12,00,000 - 20,00,000 P.A.",Data Scientist / Decision Analyst
Think Analytics - Startup,1 day ago,1-5 yrs,https://www.naukri.com/job-listings-Senior-Data-Associate-Think-Analytics-Startup-Mumbai-1-to-5-years-010319900071?src=jobsearchDesk&sid=15518664679026&xp=29&px=2,010319900071,"Text Mining, Hive, NoSQL, Data Science, Python, R, SQL, Redis...",Mumbai,Not disclosed,Senior Data Associate
Cvent India Pvt. Ltd.,4 days ago,3-5 yrs,https://www.naukri.com/job-listings-Analyst-Sr-Analyst-data-Science-Cvent-India-Pvt-Ltd-Gurgaon-3-to-5-years-280818003404?src=jobsearchDesk&sid=15518664679026&xp=30&px=2,280818003404,"machine learning, data science, statistical modeling, statistical analysis,...",Gurgaon,Not disclosed,Analyst / Sr. Analyst (data Science)
Catalyst,22 days ago,2-6 yrs,https://www.naukri.com/job-listings-Data-Science-analysis-Expert-Machine-Learning-Catalyst-Bengaluru-2-to-6-years-231018900950?src=jobsearchDesk&sid=15518664679026&xp=31&px=2,231018900950,"deep learning, machine learning, neural networks, data science, python, etl...",Bengaluru,Not disclosed,Data Science/analysis Expert - Machine Learning
Humint Global Technologies Private Limited,19 days ago,6-11 yrs,https://www.naukri.com/job-listings-Lead-Data-Science-Engineer-Artificial-Intelligence-machine-Learning-Humint-Global-Technologies-Private-Limited-Navi-Mumbai-6-to-11-years-150219900726?src=jobsearchDesk&sid=15518664679026&xp=32&px=2,150219900726,"Java, Flume, NoSQL, Spark, Data Science, Cassandra, Big Data...",Navi Mumbai,Not disclosed,Lead Data Science Engineer - Artificial Intelligence/machine Learning
Compumatrice Multimedia Private Limited,19 days ago,1-6 yrs,https://www.naukri.com/job-listings-Data-Science-Opening-with-Compumatrice-Pune-Compumatrice-Multimedia-Private-Limited-Pune-1-to-6-years-150219005895?src=jobsearchDesk&sid=15518664679026&xp=33&px=2,150219005895,"data science, data scientist, python, machine learning, deep learning...",Pune,Not disclosed,Data Science :Job Opening with Compumatrice Pune
PacsysHire India,15 days ago,1-5 yrs,https://www.naukri.com/job-listings-Computer-Scientist-Data-Science-PacsysHire-India-Bengaluru-1-to-5-years-140219902487?src=jobsearchDesk&sid=15518664679026&xp=34&px=2,140219902487,"Data Structures, Algorithms, Data Science, Machine Learning, Android, Image...",Bengaluru,Not disclosed,Computer Scientist - Data Science
Innovi Technologies,20 days ago,0-0 yrs,https://www.naukri.com/job-listings-Data-Science-Internship-Innovi-Technologies-Delhi-NCR-Chandigarh-Dehradun-Jaipur-Lucknow-Meerut-0-to-0-years-140219002683?src=jobsearchDesk&sid=15518664679026&xp=35&px=2,140219002683,"deep learning, java, python, data science, r, digital marketing...","Delhi NCR, Chandigarh, Dehradun, Jaipur, Lucknow, Meerut",Not disclosed,Data Science Internship
DataTrained,20 days ago,0-5 yrs,https://www.naukri.com/job-listings-Hiring-For-Data-Science-Trainer-Python-SAS-R-Tableau-Big-Data-DataTrained-Noida-Sector-63-Noida-0-to-5-years-140219001944?src=jobsearchDesk&sid=15518664679026&xp=36&px=2,140219001944,"Data Science, R, Machine Learning, Python, SAS, Statistics, Tableau...",Noida(Sector-63 Noida),"2,00,000 - 7,00,000 P.A.","Hiring For Data Science Trainer - Python, SAS, R, Tableau & Big Data"
Startup - Mesh,21 days ago,5-8 yrs,https://www.naukri.com/job-listings-Data-Science-Lead-Startup-Mesh-Delhi-Bengaluru-Hyderabad-5-to-8-years-120219002926?src=jobsearchDesk&sid=15518664679026&xp=37&px=2,120219002926,"Deep Learning, Natural Language Processing, Machine Learning, NLP, Python...","Delhi, Bengaluru, Hyderabad",Not disclosed,Data Science Lead
ZipLoan,22 days ago,8-12 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Data-Science-ZipLoan-Delhi-8-to-12-years-110219003620?src=jobsearchDesk&sid=15518664679026&xp=38&px=2,110219003620,"Data Science, Python, R, Machine Learning, Data Warehousing...",Delhi,Not disclosed,Engineering Manager - Data Science
Pylon Management Consulting,23 days ago,8-11 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Financial-Services-Pylon-Management-Consulting-Bengaluru-8-to-11-years-090219900147?src=jobsearchDesk&sid=15518664679026&xp=39&px=2,090219900147,"spark, sql, r, data science, data extraction, Data Management...",Bengaluru,Not disclosed,Senior Lead - Data Science - Financial Services
Mississippi Consultants LLP,22 days ago,10-15 yrs,https://www.naukri.com/job-listings-Data-Science-Expert-Machine-Learning-deep-Learning-Ecommerce-Mississippi-Consultants-LLP-Chennai-10-to-15-years-090219900066?src=jobsearchDesk&sid=15518664679026&xp=40&px=2,090219900066,"deep learning, data science, r, machine learning, python...",Chennai,Not disclosed,Data Science Expert - Machine Learning/deep Learning - Ecommerce
IMS Proschool Pvt. Ltd,26 days ago,4-8 yrs,https://www.naukri.com/job-listings-Data-Science-Faculty-IMS-Proschool-Pvt-Ltd-Thane-4-to-8-years-080219005574?src=jobsearchDesk&sid=15518664679026&xp=41&px=2,080219005574,"Deep Learning, NLP, Python, Data Science, Machine Learning, R, Java...",Thane,Not disclosed,Data Science - Faculty
CareerNet Consulting,27 days ago,10-15 yrs,https://www.naukri.com/job-listings-Director-Data-Science-B2B-Product-Setup-CareerNet-Consulting-Delhi-Pune-10-to-15-years-070219900616?src=jobsearchDesk&sid=15518664679026&xp=42&px=2,070219900616,"Data Science, Machine Learning, data security, Analytics, Data Analysis","Delhi, Pune",Not disclosed,Director - Data Science - B2B Product Setup
FINARB ANALYTICS CONSULTING (OPC) PRIVATE LIMITED,27 days ago,0-4 yrs,https://www.naukri.com/job-listings-Data-Science-Bidding-Manager-FINARB-ANALYTICS-CONSULTING-OPC-PRIVATE-LIMITED-Kolkata-0-to-4-years-070219006242?src=jobsearchDesk&sid=15518664679026&xp=43&px=2,070219006242,"data science, machine learning, python, r, algorithms, upwork.com...",Kolkata,"2,00,000 - 4,00,000 P.A.",Data Science - Bidding Manager
Superior Group,29 days ago,4-6 yrs,https://www.naukri.com/job-listings-Data-Scientist-Data-Science-KPO-IIT-NIT-BITS-Superior-Group-Bengaluru-4-to-6-years-010219901344?src=jobsearchDesk&sid=15518664679026&xp=44&px=2,010219901344,"Deep Learning, Machine Learning, Data Science, Artificial Intelligence...",Bengaluru,Not disclosed,Data Scientist/ Data Science - KPO - IIT/ NIT/ BITS
Kelly Outsourcing and Consulting Group India Priv ate Limited,10 days ago,1-6 yrs,https://www.naukri.com/job-listings-Senior-Analyst-Data-Science-Kelly-Outsourcing-and-Consulting-Group-India-Priv-ate-Limited-Bengaluru-Hebbal-1-to-6-years-240219000371?src=jobsearchDesk&sid=15518664679026&xp=45&px=2,240219000371,"Data Science, Machine Learning, R, Python, Statistical Modeling, Spark...",Bengaluru(Hebbal),Not disclosed,Senior Analyst - Data Science
Asterion Consulting Pvt. Ltd,8 days ago,8-13 yrs,https://www.naukri.com/job-listings-Senior-Lead-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-8-to-13-years-220219003094?src=jobsearchDesk&sid=15518664679026&xp=46&px=2,220219003094,"data science, Predictive Modeling, Machine Learning, text mining...",Bengaluru,Not disclosed,Senior Lead- Data Science.
Asterion Consulting Pvt. Ltd,13 days ago,9-14 yrs,https://www.naukri.com/job-listings-Sr-Lead-Data-Science-Asterion-Consulting-Pvt-Ltd-Bengaluru-9-to-14-years-210219007389?src=jobsearchDesk&sid=15518664679026&xp=47&px=2,210219007389,"Machine Learning, Data Science, Advanced Analytics, Algorithms, python",Bengaluru,Not disclosed,Sr. Lead - Data Science
Future Focus Infotech Pvt. Ltd.,15 days ago,3-8 yrs,https://www.naukri.com/job-listings-Position-for-Data-Science-Payroll-of-Future-Focus-Infotech-Future-Focus-Infotech-Pvt-Ltd-Jamshedpur-Karimnagar-3-to-8-years-190219008874?src=jobsearchDesk&sid=15518664679026&xp=48&px=2,190219008874,"data science, linear regression, linear statistics, Standard Deviation...","Jamshedpur, Karimnagar",Not disclosed,Position for Data Science Payroll of Future Focus Infotech
ZipLoan,30 days ago,8-12 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Data-Science-ZipLoan-Delhi-8-to-12-years-310119009314?src=jobsearchDesk&sid=15518664679026&xp=49&px=2,310119009314,"Data Science, Python, R, Machine Learning, Data Warehousing...",Delhi,Not disclosed,Engineering Manager - Data Science
ZipLoan,30 days ago,12-15 yrs,https://www.naukri.com/job-listings-VP-Data-Science-ZipLoan-Delhi-12-to-15-years-310119009268?src=jobsearchDesk&sid=15518664679026&xp=50&px=2,310119009268,"data science, machine learning, python, sql, matlab, data warehousing...",Delhi,Not disclosed,VP - Data Science
Quberoot Analytics LLP,30+ days ago,5-10 yrs,https://www.naukri.com/job-listings-Lead-Data-Scientist-Data-Science-Manager-Quberoot-Analytics-LLP-Bengaluru-Hoodi-5-to-10-years-300119003393?src=jobsearchDesk&sid=15518664679026&xp=1&px=3,300119003393,"python, sql, data mini, data mining, data extraction, data analysis...",Bengaluru(Hoodi),Not disclosed,Lead Data Scientist / Data Science Manager
3D India Staffing Research & Consulting Pvt Ltd,30+ days ago,4-9 yrs,https://www.naukri.com/job-listings-Data-Science-Machine-Learning-Role-Python-sql-r-etl-scala-3D-India-Staffing-Research-Consulting-Pvt-Ltd-Gurgaon-4-to-9-years-300119002161?src=jobsearchDesk&sid=15518664679026&xp=2&px=3,300119002161,"Data Science, Machine Learning, R, Python, SQL, Data Mining, SCALA...",Gurgaon,Not disclosed,Data Science & Machine Learning Role - Python/sql/r/etl/scala
Crescendo Global,30+ days ago,5-8 yrs,https://www.naukri.com/job-listings-Vice-President-CCAR-Modelling-Data-Science-Crescendo-Global-Mumbai-5-to-8-years-280119003873?src=jobsearchDesk&sid=15518664679026&xp=3&px=3,280119003873,"Business Accounting, Data Science, R, Machine Learning, Finance, Python...",Mumbai,Not disclosed,Vice President - CCAR Modelling & Data Science
Genetic Callnet Consultancy,30+ days ago,3-7 yrs,https://www.naukri.com/job-listings-Product-Manager-Data-Science-Team-Internet-online-Genetic-Callnet-Consultancy-Mumbai-3-to-7-years-240119901282?src=jobsearchDesk&sid=15518664679026&xp=4&px=3,240119901282,"Product Manager, Data Science, machine learning, project management...",Mumbai,Not disclosed,Product Manager - Data Science Team - Internet/online
CRISIL LIMITED,30+ days ago,7-10 yrs,https://www.naukri.com/job-listings-Crisil-Associate-Director-Data-Science-CRISIL-LIMITED-Mumbai-7-to-10-years-140119005910?src=jobsearchDesk&sid=15518664679026&xp=5&px=3,140119005910,"Data Science, Data Analytics, NLP, Machine Learning",Mumbai,Not disclosed,Crisil- Associate Director- Data Science
Pactera Technologies India Private Limited,30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Data-Science-Architect-Pactera-Technologies-India-Private-Limited-Hyderabad-8-to-13-years-121118009048?src=jobsearchDesk&sid=15518664679026&xp=6&px=3,121118009048,"r, python, machine learning, predictive modeling, business solutions...",Hyderabad,Not disclosed,Data Science Architect
CareerNet Consulting,30+ days ago,9-14 yrs,https://www.naukri.com/job-listings-Director-Data-Science-Product-Setup-CareerNet-Consulting-Delhi-9-to-14-years-110119901451?src=jobsearchDesk&sid=15518664679026&xp=7&px=3,110119901451,"Data Science, Machine Learning, Product Management, Data Security",Delhi,Not disclosed,Director - Data Science - Product Setup
Rinalytics Advisors,30+ days ago,10-15 yrs,https://www.naukri.com/job-listings-Director-Data-Science-Rinalytics-Advisors-India-10-to-15-years-090119900385?src=jobsearchDesk&sid=15518664679026&xp=8&px=3,090119900385,"Text Mining, Machine Learning, Data Science, Data Mining...",India,Not disclosed,Director - Data Science
Crescendo Global,30+ days ago,10-18 yrs,https://www.naukri.com/job-listings-Vice-President-Data-Scientist-Data-Science-Practice-Crescendo-Global-Bengaluru-10-to-18-years-080119006947?src=jobsearchDesk&sid=15518664679026&xp=9&px=3,080119006947,"logistic regression, arima, sas, sql queries, nlp, data science...",Bengaluru,Not disclosed,Vice President - Data Scientist - Data Science Practice
Crescendo Global,30+ days ago,6-8 yrs,https://www.naukri.com/job-listings-Manager-Data-Science-machine-Learning-Crescendo-Global-Gurgaon-6-to-8-years-080119006920?src=jobsearchDesk&sid=15518664679026&xp=10&px=3,080119006920,"Machine Learning, Natural Language Processing, Sales, Data Science...",Gurgaon,Not disclosed,Manager - Data Science/machine Learning
Collins Aerospace (Rockwell Collins),30+ days ago,8-13 yrs,https://www.naukri.com/job-listings-Engineering-Manager-Web-Technologies-Data-Science-Collins-Aerospace-Rockwell-Collins-Bengaluru-8-to-13-years-061118002600?src=jobsearchDesk&sid=15518664679026&xp=11&px=3,061118002600,"python, engineering management, project management, requirements management...",Bengaluru,Not disclosed,Engineering Manager (Web Technologies/ Data Science)
MNR Solutions Private Limited,30+ days ago,15-25 yrs,https://www.naukri.com/job-listings-Head-Data-Science-machine-Learning-Telecom-Domain-MNR-Solutions-Private-Limited-Bengaluru-15-to-25-years-021118901097?src=jobsearchDesk&sid=15518664679026&xp=12&px=3,021118901097,"Data Science, Machine Learning, Analytics, Big Data, Product Management...",Bengaluru,Not disclosed,Head - Data Science/machine Learning - Telecom Domain
Rooman Technologies,1 day ago,0-1 yrs,https://www.naukri.com/job-listings-Openings-for-Software-Developer-Rooman-Technologies-Bengaluru-Electronics-City-Phase-1-0-to-1-years-230219005388?src=jobsearchDesk&sid=15518664679026&xp=13&px=3,230219005388,"Python, Artificial Intelligence, Machine Learning, Data Science",Bengaluru(Electronics City Phase 1),"2,50,000 - 3,50,000 P.A.",Job Openings for Software Developer
Rooman Technologies,1 day ago,0-1 yrs,https://www.naukri.com/job-listings-Openings-for-Software-Developer-Rooman-Technologies-Bengaluru-Mahadeva-Kodigehalli-0-to-1-years-230219005383?src=jobsearchDesk&sid=15518664679026&xp=14&px=3,230219005383,"Python, Artificial Intelligence, Machine Learning, Data Science",Bengaluru(Mahadeva Kodigehalli),"2,50,000 - 3,50,000 P.A.",Job Openings for Software Developer
preva systems pvt ltd,1 day ago,0-1 yrs,https://www.naukri.com/job-listings-Openings-for-Software-Developer-preva-systems-pvt-ltd-Bengaluru-Rajaji-Nagar-0-to-1-years-230219005004?src=jobsearchDesk&sid=15518664679026&xp=15&px=3,230219005004,"Python, Artificial Intelligence, Machine Learning, Data Science",Bengaluru(Rajaji Nagar),"2,50,000 - 3,50,000 P.A.",Job Openings for Software Developer
Piford Technologies Private Limited.,1 day ago,0-5 yrs,https://www.naukri.com/job-listings-Fresher-Software-Trainee-Internship-in-Piford-Technologies-Ltd-Piford-Technologies-Private-Limited-Chandigarh-Mohali-0-to-5-years-050319005962?src=jobsearchDesk&sid=15518664679026&xp=16&px=3,050319005962,"web development, php, java, software testing, web designing, data science...","Chandigarh, Mohali","1,25,000 - 3,00,000 P.A. Best Stipend as per Industry &...",Fresher Software Trainee / Internship in Piford Technologies Ltd
